id,course_platform
637,Udemy
638,University Courses (resulting in a university degree)
639,University Courses (resulting in a university degree)
639,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
639,Udacity
640,Other
641,Other
641,DataCamp
642,Udemy
642,Udacity
642,Coursera
643,Other
643,Coursera
643,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
644,Other
645,Udemy
646,Kaggle Learn Courses
647,Kaggle Learn Courses
648,Coursera
648,LinkedIn Learning
648,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
648,edX
650,University Courses (resulting in a university degree)
650,Other
651,DataCamp
651,LinkedIn Learning
651,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
652,Coursera
653,Kaggle Learn Courses
653,DataCamp
654,Udemy
655,Coursera
656,Coursera
656,Udemy
656,Other
657,Other
657,Udemy
657,Kaggle Learn Courses
658,Udemy
658,LinkedIn Learning
658,Kaggle Learn Courses
658,University Courses (resulting in a university degree)
659,University Courses (resulting in a university degree)
659,Other
660,Other
660,University Courses (resulting in a university degree)
661,University Courses (resulting in a university degree)
662,Coursera
663,University Courses (resulting in a university degree)
663,Udemy
664,Other
666,DataCamp
668,Other
669,Coursera
670,Coursera
671,edX
671,Coursera
672,DataCamp
672,edX
672,Coursera
672,Kaggle Learn Courses
673,Kaggle Learn Courses
673,LinkedIn Learning
673,University Courses (resulting in a university degree)
673,DataCamp
673,Udemy
673,Coursera
673,Udacity
675,Udemy
675,Other
676,Coursera
678,Coursera
678,LinkedIn Learning
678,DataCamp
679,DataCamp
679,Udemy
679,Kaggle Learn Courses
679,LinkedIn Learning
679,Udacity
679,University Courses (resulting in a university degree)
680,Kaggle Learn Courses
680,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
680,Other
680,LinkedIn Learning
681,Kaggle Learn Courses
681,Coursera
681,DataCamp
682,Coursera
682,Udemy
683,Coursera
684,Udemy
684,Kaggle Learn Courses
684,DataCamp
686,University Courses (resulting in a university degree)
686,Coursera
686,Udacity
686,edX
688,Udemy
689,Kaggle Learn Courses
690,Kaggle Learn Courses
690,Coursera
691,Coursera
692,Kaggle Learn Courses
693,University Courses (resulting in a university degree)
693,Kaggle Learn Courses
693,Coursera
693,Udemy
695,Other
696,Kaggle Learn Courses
697,Coursera
698,Udemy
698,LinkedIn Learning
698,DataCamp
698,Udacity
698,Kaggle Learn Courses
698,Other
698,University Courses (resulting in a university degree)
700,Coursera
700,LinkedIn Learning
700,University Courses (resulting in a university degree)
701,Udemy
703,LinkedIn Learning
704,Coursera
704,DataCamp
704,Kaggle Learn Courses
704,Udemy
705,Other
705,Coursera
705,Kaggle Learn Courses
706,University Courses (resulting in a university degree)
706,Coursera
706,Udemy
706,Other
707,Other
708,Other
708,Coursera
709,Other
710,Udemy
711,Udemy
711,Other
712,edX
712,Kaggle Learn Courses
712,Coursera
713,University Courses (resulting in a university degree)
714,Other
715,Coursera
715,University Courses (resulting in a university degree)
715,Other
716,Kaggle Learn Courses
716,Coursera
717,Kaggle Learn Courses
717,University Courses (resulting in a university degree)
718,Udemy
718,University Courses (resulting in a university degree)
718,Coursera
718,DataCamp
719,Other
721,Udacity
722,University Courses (resulting in a university degree)
722,Other
723,University Courses (resulting in a university degree)
725,Fast.ai
725,edX
725,Udacity
725,University Courses (resulting in a university degree)
725,Coursera
725,Kaggle Learn Courses
727,LinkedIn Learning
727,Udemy
727,Coursera
728,Other
729,Udemy
729,Other
730,LinkedIn Learning
730,Coursera
731,Coursera
731,DataCamp
731,Udacity
732,Coursera
732,DataCamp
732,Kaggle Learn Courses
733,Coursera
734,LinkedIn Learning
734,Coursera
734,DataCamp
734,edX
734,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
734,Udemy
735,Coursera
735,DataCamp
735,Udemy
735,Kaggle Learn Courses
736,Other
737,University Courses (resulting in a university degree)
739,Coursera
739,Udemy
740,Other
741,Coursera
741,Udemy
741,DataCamp
741,Udacity
741,LinkedIn Learning
741,Kaggle Learn Courses
742,DataCamp
742,University Courses (resulting in a university degree)
742,Coursera
743,Kaggle Learn Courses
743,edX
743,University Courses (resulting in a university degree)
744,Other
745,Other
747,Coursera
748,Other
748,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
748,Udemy
749,LinkedIn Learning
749,Coursera
749,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
749,Udemy
750,LinkedIn Learning
750,Coursera
752,Other
753,Coursera
753,Other
753,University Courses (resulting in a university degree)
754,Coursera
755,Other
756,Coursera
756,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
757,Coursera
757,LinkedIn Learning
757,Other
757,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
757,edX
758,DataCamp
758,LinkedIn Learning
758,University Courses (resulting in a university degree)
758,Coursera
758,Udemy
758,Udacity
758,Fast.ai
758,edX
758,Kaggle Learn Courses
758,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
759,Other
759,University Courses (resulting in a university degree)
760,Udemy
761,University Courses (resulting in a university degree)
764,Kaggle Learn Courses
764,Coursera
765,edX
766,Coursera
766,Udemy
768,DataCamp
769,Coursera
770,LinkedIn Learning
770,Kaggle Learn Courses
770,Coursera
771,Coursera
771,Udemy
771,Kaggle Learn Courses
772,Kaggle Learn Courses
772,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
772,Coursera
773,Coursera
774,Coursera
774,Other
774,University Courses (resulting in a university degree)
776,Udemy
776,DataCamp
776,Coursera
777,University Courses (resulting in a university degree)
777,Coursera
777,Udacity
778,Kaggle Learn Courses
778,Udemy
779,Udemy
780,Udemy
781,Udemy
781,University Courses (resulting in a university degree)
781,Coursera
782,Coursera
783,DataCamp
783,Coursera
784,Udemy
785,University Courses (resulting in a university degree)
785,Coursera
785,edX
785,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
786,Other
786,University Courses (resulting in a university degree)
788,LinkedIn Learning
788,University Courses (resulting in a university degree)
789,University Courses (resulting in a university degree)
789,Kaggle Learn Courses
790,Kaggle Learn Courses
790,Udacity
790,Coursera
790,Udemy
791,Other
791,Kaggle Learn Courses
791,Udemy
791,DataCamp
791,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
791,University Courses (resulting in a university degree)
791,Coursera
792,University Courses (resulting in a university degree)
794,Kaggle Learn Courses
794,Coursera
794,DataCamp
794,LinkedIn Learning
795,Kaggle Learn Courses
796,Other
796,DataCamp
797,Udacity
797,LinkedIn Learning
797,Kaggle Learn Courses
797,Other
799,Udemy
799,University Courses (resulting in a university degree)
799,DataCamp
800,Udacity
800,LinkedIn Learning
800,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
800,Coursera
800,Fast.ai
801,Udemy
801,Kaggle Learn Courses
802,Kaggle Learn Courses
802,Fast.ai
802,Coursera
804,Coursera
804,University Courses (resulting in a university degree)
805,University Courses (resulting in a university degree)
807,Udacity
807,Coursera
808,Udemy
808,Other
808,Coursera
810,Other
811,Udemy
811,Coursera
811,Kaggle Learn Courses
812,Kaggle Learn Courses
812,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
812,edX
812,Coursera
812,Udemy
812,University Courses (resulting in a university degree)
812,Udacity
813,DataCamp
813,Coursera
813,Other
814,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
814,Udemy
814,Coursera
814,edX
814,Udacity
814,Fast.ai
814,LinkedIn Learning
815,Other
816,Kaggle Learn Courses
816,Udemy
817,Coursera
817,LinkedIn Learning
818,University Courses (resulting in a university degree)
819,Other
821,University Courses (resulting in a university degree)
822,University Courses (resulting in a university degree)
822,DataCamp
823,University Courses (resulting in a university degree)
823,Coursera
823,Kaggle Learn Courses
825,Kaggle Learn Courses
825,University Courses (resulting in a university degree)
825,Other
825,Coursera
825,LinkedIn Learning
826,DataCamp
826,LinkedIn Learning
826,Udemy
827,edX
827,LinkedIn Learning
827,DataCamp
827,Kaggle Learn Courses
827,Fast.ai
827,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
827,Coursera
827,Other
827,Udacity
828,Other
828,LinkedIn Learning
828,Coursera
828,Udemy
829,edX
830,Other
831,Coursera
831,Kaggle Learn Courses
832,LinkedIn Learning
832,Coursera
833,Coursera
834,DataCamp
834,Coursera
834,Kaggle Learn Courses
835,Kaggle Learn Courses
835,University Courses (resulting in a university degree)
836,DataCamp
836,Udemy
836,Coursera
836,LinkedIn Learning
837,University Courses (resulting in a university degree)
837,Coursera
838,University Courses (resulting in a university degree)
839,Other
840,Coursera
840,LinkedIn Learning
841,Udemy
842,Other
843,Other
844,University Courses (resulting in a university degree)
844,Other
844,Coursera
845,Other
848,Udemy
848,University Courses (resulting in a university degree)
848,Coursera
848,Kaggle Learn Courses
849,Other
849,Kaggle Learn Courses
849,LinkedIn Learning
849,Coursera
850,Coursera
851,Udemy
852,University Courses (resulting in a university degree)
852,Other
853,Coursera
854,Kaggle Learn Courses
855,Kaggle Learn Courses
856,Udacity
856,University Courses (resulting in a university degree)
858,edX
858,Coursera
858,Udemy
858,Kaggle Learn Courses
859,University Courses (resulting in a university degree)
860,Other
860,University Courses (resulting in a university degree)
860,Kaggle Learn Courses
860,Coursera
862,University Courses (resulting in a university degree)
863,Coursera
864,Coursera
865,DataCamp
865,Udemy
865,Kaggle Learn Courses
866,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
866,Fast.ai
866,DataCamp
866,Udemy
866,Coursera
866,Kaggle Learn Courses
866,LinkedIn Learning
866,edX
866,Udacity
867,Udacity
867,Coursera
868,LinkedIn Learning
868,edX
868,University Courses (resulting in a university degree)
868,Udemy
868,Coursera
868,Udacity
868,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
868,Kaggle Learn Courses
869,University Courses (resulting in a university degree)
871,LinkedIn Learning
871,Kaggle Learn Courses
871,Coursera
871,Udemy
871,Udacity
872,Kaggle Learn Courses
872,DataCamp
872,LinkedIn Learning
873,LinkedIn Learning
873,University Courses (resulting in a university degree)
873,Coursera
873,Kaggle Learn Courses
874,Coursera
875,Kaggle Learn Courses
876,Udemy
876,Kaggle Learn Courses
876,Coursera
876,DataCamp
877,University Courses (resulting in a university degree)
877,LinkedIn Learning
877,DataCamp
877,Coursera
877,Kaggle Learn Courses
877,Udemy
878,Kaggle Learn Courses
878,LinkedIn Learning
878,edX
879,Udemy
880,LinkedIn Learning
880,Udemy
881,Other
881,University Courses (resulting in a university degree)
881,Udacity
883,Kaggle Learn Courses
883,Other
884,Other
885,Coursera
885,Kaggle Learn Courses
885,University Courses (resulting in a university degree)
886,University Courses (resulting in a university degree)
886,Udemy
886,LinkedIn Learning
887,Other
888,Kaggle Learn Courses
888,edX
889,University Courses (resulting in a university degree)
890,Udemy
891,Udemy
891,LinkedIn Learning
891,Kaggle Learn Courses
891,Coursera
892,Coursera
893,University Courses (resulting in a university degree)
893,Kaggle Learn Courses
893,Udemy
893,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
893,Coursera
893,LinkedIn Learning
894,Udemy
894,Coursera
894,edX
894,DataCamp
894,Kaggle Learn Courses
894,Udacity
894,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
894,LinkedIn Learning
895,Fast.ai
895,LinkedIn Learning
895,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
895,Udacity
895,DataCamp
895,University Courses (resulting in a university degree)
895,Kaggle Learn Courses
895,Other
896,Udemy
896,Coursera
897,Coursera
897,DataCamp
897,edX
899,Other
900,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
901,LinkedIn Learning
902,University Courses (resulting in a university degree)
902,Coursera
903,University Courses (resulting in a university degree)
904,Coursera
905,Coursera
905,Udemy
906,Other
907,Coursera
908,Coursera
908,University Courses (resulting in a university degree)
909,Kaggle Learn Courses
909,Udemy
910,Coursera
910,DataCamp
910,Kaggle Learn Courses
911,University Courses (resulting in a university degree)
911,Coursera
911,LinkedIn Learning
911,Kaggle Learn Courses
911,DataCamp
912,University Courses (resulting in a university degree)
912,Kaggle Learn Courses
913,Other
914,University Courses (resulting in a university degree)
915,Kaggle Learn Courses
915,Coursera
915,University Courses (resulting in a university degree)
915,DataCamp
916,Kaggle Learn Courses
916,Coursera
916,Other
917,Kaggle Learn Courses
917,LinkedIn Learning
918,Other
919,University Courses (resulting in a university degree)
920,Udacity
920,DataCamp
920,LinkedIn Learning
920,Coursera
920,Udemy
921,University Courses (resulting in a university degree)
922,Udacity
923,edX
923,Other
923,Coursera
923,Udemy
923,LinkedIn Learning
924,DataCamp
925,Coursera
925,Udacity
925,Other
925,University Courses (resulting in a university degree)
925,Udemy
925,Kaggle Learn Courses
926,Other
926,University Courses (resulting in a university degree)
927,Other
928,Other
928,Coursera
929,Kaggle Learn Courses
929,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
930,DataCamp
930,Udemy
930,edX
930,Coursera
931,LinkedIn Learning
931,University Courses (resulting in a university degree)
931,Udemy
932,Coursera
932,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
932,DataCamp
933,Coursera
933,Udemy
933,Kaggle Learn Courses
933,Fast.ai
934,Kaggle Learn Courses
934,Other
935,University Courses (resulting in a university degree)
936,Other
937,edX
937,Kaggle Learn Courses
937,University Courses (resulting in a university degree)
937,Coursera
939,LinkedIn Learning
939,Coursera
940,Kaggle Learn Courses
940,edX
941,Udemy
941,Other
941,University Courses (resulting in a university degree)
943,Udemy
944,Kaggle Learn Courses
944,Coursera
944,Udemy
944,DataCamp
944,edX
945,Other
946,Udemy
946,Other
947,Kaggle Learn Courses
947,Udemy
949,University Courses (resulting in a university degree)
950,Udemy
950,Coursera
950,University Courses (resulting in a university degree)
950,DataCamp
