id,framework
754, Keras 
754,  Scikit-learn 
754,  TensorFlow 
756, Keras 
756,  Scikit-learn 
757, Keras 
757,Other
757,  TensorFlow 
758, Fast.ai 
758, Huggingface 
758, PyTorch Lightning 
758, JAX 
758, LightGBM 
758, Caret 
758, PyTorch 
759,  Scikit-learn 
760,  Scikit-learn 
764,  TensorFlow 
764, Keras 
767, PyTorch 
768,  Scikit-learn 
768, Keras 
768,  TensorFlow 
769, PyTorch 
769,  TensorFlow 
769, Xgboost 
769, Keras 
769,  Scikit-learn 
770, Huggingface 
770, PyTorch Lightning 
770,  Scikit-learn 
770, CatBoost 
770, Fast.ai 
770, Tidymodels 
770, Xgboost 
770,  TensorFlow 
770, PyTorch 
770, Keras 
770, Caret 
770, LightGBM 
771,  Scikit-learn 
773, PyTorch 
773,  Scikit-learn 
773, Huggingface 
774,  TensorFlow 
774,  Scikit-learn 
774, Keras 
774, PyTorch 
775,  Scikit-learn 
776, Tidymodels 
777,  Scikit-learn 
777,  TensorFlow 
777, Keras 
777, PyTorch 
779,  Scikit-learn 
781, CatBoost 
781, PyTorch 
781, Keras 
781,  Scikit-learn 
781,  TensorFlow 
781, LightGBM 
781, Xgboost 
782,  Scikit-learn 
782, Xgboost 
782, Keras 
782, CatBoost 
782, LightGBM 
783, Keras 
783,  Scikit-learn 
783, Huggingface 
784, Keras 
784,  TensorFlow 
785,  Scikit-learn 
785,  TensorFlow 
785, Keras 
785,Other
786, PyTorch Lightning 
786,  TensorFlow 
786, Huggingface 
786,Other
786, PyTorch 
786, Keras 
786, JAX 
786,  Scikit-learn 
787,  TensorFlow 
787,  Scikit-learn 
788, PyTorch Lightning 
788,  TensorFlow 
789,  Scikit-learn 
789, PyTorch 
789, CatBoost 
790,  TensorFlow 
790, Tidymodels 
790, PyTorch 
790,  Scikit-learn 
790, Caret 
790, Keras 
791,  TensorFlow 
791,  Scikit-learn 
791, Xgboost 
791, Keras 
791, LightGBM 
792, Xgboost 
792, Tidymodels 
792,  Scikit-learn 
792, Caret 
794, LightGBM 
794, Tidymodels 
797,  Scikit-learn 
798,  TensorFlow 
798, Keras 
798, Xgboost 
798,  Scikit-learn 
799,  Scikit-learn 
799,  TensorFlow 
800, PyTorch 
800, Huggingface 
800, Keras 
800,  Scikit-learn 
800, Fast.ai 
800, LightGBM 
800, Xgboost 
801,  Scikit-learn 
802, Huggingface 
802, Fast.ai 
802, PyTorch 
804, Keras 
804, Xgboost 
804, PyTorch 
804,  Scikit-learn 
806, Keras 
806,  Scikit-learn 
806,  TensorFlow 
807,  TensorFlow 
807, PyTorch 
807, JAX 
812, Keras 
812,  TensorFlow 
812,  Scikit-learn 
813, Keras 
813, LightGBM 
813,  Scikit-learn 
813,  TensorFlow 
813, Xgboost 
816,  Scikit-learn 
819,  Scikit-learn 
820,  TensorFlow 
820,  Scikit-learn 
820, Keras 
821, Keras 
821,  Scikit-learn 
821,  TensorFlow 
822, Tidymodels 
823, Keras 
823, PyTorch Lightning 
823,  Scikit-learn 
823, PyTorch 
823,  TensorFlow 
825,  TensorFlow 
825, Keras 
826, Xgboost 
826,  Scikit-learn 
826, LightGBM 
826, Keras 
827,  Scikit-learn 
827, Huggingface 
827, PyTorch 
829, PyTorch 
831,  Scikit-learn 
832,  TensorFlow 
832, Keras 
832,  Scikit-learn 
834,  TensorFlow 
834,  Scikit-learn 
836,  Scikit-learn 
836, Huggingface 
836,  TensorFlow 
836, Xgboost 
836, Keras 
837, Huggingface 
837, Xgboost 
837, PyTorch 
837, Fast.ai 
837, CatBoost 
837,  Scikit-learn 
837, LightGBM 
838,Other
839, PyTorch 
839, Xgboost 
839, Keras 
839,  TensorFlow 
839,  Scikit-learn 
841, PyTorch 
841,  TensorFlow 
841,  Scikit-learn 
842,  Scikit-learn 
842,  TensorFlow 
842, Keras 
844, PyTorch 
844, Xgboost 
844,  Scikit-learn 
845,  TensorFlow 
848, CatBoost 
848, Huggingface 
848,  TensorFlow 
848, Keras 
848,  Scikit-learn 
848, Xgboost 
849, PyTorch 
849, PyTorch Lightning 
852, PyTorch 
852,  Scikit-learn 
856, Huggingface 
856, Keras 
856,  TensorFlow 
856, PyTorch 
856,  Scikit-learn 
857, PyTorch 
857, Xgboost 
857, LightGBM 
857,  Scikit-learn 
859, Keras 
859,  Scikit-learn 
859, PyTorch 
859,  TensorFlow 
860, PyTorch 
860, Keras 
860,  Scikit-learn 
860, Xgboost 
860,  TensorFlow 
862, Xgboost 
862,  Scikit-learn 
862,  TensorFlow 
862, CatBoost 
863,  Scikit-learn 
864,Other
865,  Scikit-learn 
865,  TensorFlow 
865, PyTorch 
866, Xgboost 
866, LightGBM 
866,  Scikit-learn 
866, PyTorch 
866, Fast.ai 
866, Huggingface 
866, Keras 
866, Tidymodels 
866,  TensorFlow 
867, CatBoost 
867, LightGBM 
867, PyTorch 
867, Xgboost 
867, Huggingface 
867, PyTorch Lightning 
867, Keras 
867,  TensorFlow 
867,  Scikit-learn 
868,  Scikit-learn 
868, Keras 
868, Xgboost 
868,  TensorFlow 
869, JAX 
871,  TensorFlow 
871,  Scikit-learn 
872,  TensorFlow 
876,  TensorFlow 
876, Keras 
876,  Scikit-learn 
878,  Scikit-learn 
880, Keras 
880,  TensorFlow 
880,  Scikit-learn 
881,Other
881,  Scikit-learn 
885,  TensorFlow 
886,  Scikit-learn 
887, Keras 
887, Xgboost 
887,  TensorFlow 
887, PyTorch 
888, Keras 
888,  Scikit-learn 
888,  TensorFlow 
889,  Scikit-learn 
889, PyTorch Lightning 
890,  TensorFlow 
890,  Scikit-learn 
891, PyTorch Lightning 
891,  Scikit-learn 
891,  TensorFlow 
893, Keras 
893,  Scikit-learn 
893,  TensorFlow 
893, PyTorch Lightning 
893, PyTorch 
894, Xgboost 
894, Keras 
894, CatBoost 
894, PyTorch 
894, PyTorch Lightning 
894,  Scikit-learn 
894,  TensorFlow 
894, Tidymodels 
895,  Scikit-learn 
895, PyTorch 
895, Huggingface 
895, Xgboost 
897, Caret 
897, Tidymodels 
898,  Scikit-learn 
898, PyTorch Lightning 
898, Keras 
898, PyTorch 
898,  TensorFlow 
898,Other
900,  Scikit-learn 
900, JAX 
900, Huggingface 
900, Xgboost 
900, PyTorch 
900, LightGBM 
902, Keras 
902,  TensorFlow 
908,  Scikit-learn 
908,  TensorFlow 
909, Keras 
909,  Scikit-learn 
909,  TensorFlow 
909, PyTorch 
911,  Scikit-learn 
911, Keras 
911, PyTorch 
911,  TensorFlow 
913,  TensorFlow 
913, Keras 
913,  Scikit-learn 
914,  TensorFlow 
914,  Scikit-learn 
914, Keras 
914, Xgboost 
915, Xgboost 
915,  Scikit-learn 
919, Keras 
919,  TensorFlow 
919, Tidymodels 
919, Caret 
919,  Scikit-learn 
919, Xgboost 
920, Keras 
920,  Scikit-learn 
925, PyTorch 
925,  Scikit-learn 
925,  TensorFlow 
925, Keras 
925, Huggingface 
926, Xgboost 
926, Keras 
926,  TensorFlow 
926,  Scikit-learn 
928, Keras 
928,  TensorFlow 
928,  Scikit-learn 
928, Xgboost 
929, LightGBM 
929, Caret 
929, Tidymodels 
929,  Scikit-learn 
929, Xgboost 
933,  Scikit-learn 
933, Keras 
933,  TensorFlow 
933, PyTorch 
933, PyTorch Lightning 
933, Xgboost 
934,  TensorFlow 
934,  Scikit-learn 
934, Keras 
935,  TensorFlow 
935,  Scikit-learn 
935, Keras 
936,  Scikit-learn 
936, Xgboost 
937,  Scikit-learn 
937,  TensorFlow 
937, Keras 
937, PyTorch 
937, JAX 
942,  TensorFlow 
942, PyTorch 
942, Keras 
942,  Scikit-learn 
944, Xgboost 
944, Keras 
944,  TensorFlow 
946, PyTorch 
946, Keras 
946,  TensorFlow 
947, Xgboost 
947, LightGBM 
947,  Scikit-learn 
947,  TensorFlow 
950, Caret 
950, Tidymodels 
950, Xgboost 
952,  TensorFlow 
952,  Scikit-learn 
953, Keras 
953,  TensorFlow 
953, Xgboost 
953,  Scikit-learn 
953, Huggingface 
955,  TensorFlow 
955,  Scikit-learn 
955, Keras 
956, Caret 
956,  Scikit-learn 
956, Keras 
956, Xgboost 
956,  TensorFlow 
957, Xgboost 
959,  Scikit-learn 
960,Other
960,  TensorFlow 
960, Fast.ai 
961,  TensorFlow 
961, Keras 
962, Keras 
962,  TensorFlow 
962,Other
962, PyTorch 
963,  Scikit-learn 
963, Keras 
963, PyTorch 
963,  TensorFlow 
963, Huggingface 
964, PyTorch 
964,  Scikit-learn 
964, Keras 
964, Xgboost 
965,  Scikit-learn 
965,  TensorFlow 
968, Keras 
968,  Scikit-learn 
968, Xgboost 
968,  TensorFlow 
969,  Scikit-learn 
970, LightGBM 
970, Xgboost 
970,  Scikit-learn 
970, CatBoost 
970,  TensorFlow 
972, PyTorch 
972,  TensorFlow 
972, Keras 
972,  Scikit-learn 
976,  TensorFlow 
976,  Scikit-learn 
976, PyTorch 
977, Xgboost 
977, LightGBM 
977,  Scikit-learn 
978, Xgboost 
978, Keras 
978, PyTorch 
978,  Scikit-learn 
978,  TensorFlow 
979,  TensorFlow 
979,  Scikit-learn 
979, Keras 
980,  Scikit-learn 
980,  TensorFlow 
980, PyTorch Lightning 
980, PyTorch 
980, Keras 
981,  Scikit-learn 
981,  TensorFlow 
982, PyTorch Lightning 
982,  Scikit-learn 
982,  TensorFlow 
982, Keras 
983, Huggingface 
985, Xgboost 
987,  TensorFlow 
987, Keras 
987,  Scikit-learn 
988,  TensorFlow 
989,  TensorFlow 
989,  Scikit-learn 
989, PyTorch 
989, Keras 
989, Huggingface 
993, PyTorch 
994, Huggingface 
994, Keras 
994,  TensorFlow 
996,Other
999, Keras 
999, PyTorch 
999,  Scikit-learn 
999,  TensorFlow 
1002, Keras 
1002, Xgboost 
1002, Tidymodels 
1002, PyTorch 
1002, Huggingface 
1002,  Scikit-learn 
1002, Caret 
1002, PyTorch Lightning 
1002, LightGBM 
1002,  TensorFlow 
1002, CatBoost 
1003, PyTorch 
1005,  Scikit-learn 
1008, Xgboost 
1008,  Scikit-learn 
1011,  TensorFlow 
1011, Keras 
1012,  Scikit-learn 
1012,  TensorFlow 
1013,  TensorFlow 
1014, Keras 
1014,  TensorFlow 
1014,  Scikit-learn 
1015, Keras 
1015, PyTorch 
1015,  TensorFlow 
1015, Xgboost 
1015,  Scikit-learn 
1015, Huggingface 
1017,  Scikit-learn 
1020, Huggingface 
1020,  TensorFlow 
1020,  Scikit-learn 
1020, Keras 
1020, LightGBM 
1023, Xgboost 
1023,  Scikit-learn 
1024, Huggingface 
1024,  TensorFlow 
1024, Xgboost 
1024,  Scikit-learn 
1024, Keras 
1025,  TensorFlow 
1025, Keras 
1025, PyTorch 
1027,  Scikit-learn 
1027,  TensorFlow 
1028,  TensorFlow 
1028,  Scikit-learn 
1029, PyTorch Lightning 
1029,  TensorFlow 
1030, Xgboost 
1030,  Scikit-learn 
1031,  Scikit-learn 
1031, Caret 
1032,  Scikit-learn 
1034,  Scikit-learn 
1034, PyTorch 
1034,  TensorFlow 
1034, Keras 
1035,  Scikit-learn 
1035, Keras 
1037, Huggingface 
1037,  Scikit-learn 
1037, Keras 
1037,  TensorFlow 
1038, PyTorch 
1038, PyTorch Lightning 
1038, CatBoost 
1038,  Scikit-learn 
1039,  Scikit-learn 
1041,  Scikit-learn 
1042,  TensorFlow 
1042, Keras 
1043,  Scikit-learn 
1043, Xgboost 
1043, Keras 
1043,  TensorFlow 
1043, LightGBM 
1044, Keras 
1044, Huggingface 
1044, PyTorch 
1044, LightGBM 
1044, Xgboost 
1044,  Scikit-learn 
1045,  Scikit-learn 
1046, PyTorch 
1048,Other
1050,  TensorFlow 
1051, PyTorch 
1051,  TensorFlow 
1055,  Scikit-learn 
1055, Keras 
1055,  TensorFlow 
1056,  TensorFlow 
1056, Keras 
1056,  Scikit-learn 
1056, PyTorch 
1058,  Scikit-learn 
1059, Keras 
1060, Tidymodels 
1060,  TensorFlow 
1060, Caret 
1060, Keras 
1061, Keras 
1061, Fast.ai 
1061,  TensorFlow 
1061,  Scikit-learn 
1061, PyTorch 
1061, Huggingface 
1062,  TensorFlow 
1062,  Scikit-learn 
1062, Xgboost 
1064, Xgboost 
1064,  TensorFlow 
1064,  Scikit-learn 
1064, Keras 
1065, PyTorch 
1065,  TensorFlow 
1067, PyTorch 
1067,  Scikit-learn 
1068,  Scikit-learn 
1068,  TensorFlow 
1068, Keras 
1068, Caret 
1069, PyTorch Lightning 
1072,  Scikit-learn 
1073,  Scikit-learn 
1074,  TensorFlow 
1074, Keras 
1074,  Scikit-learn 
1076, Tidymodels 
1076, PyTorch 
1076, PyTorch Lightning 
1077, Xgboost 
1077, PyTorch Lightning 
1077, PyTorch 
1077,  Scikit-learn 
1078, JAX 
1079, Xgboost 
1079,  Scikit-learn 
1079, Keras 
1079,  TensorFlow 
1080,  Scikit-learn 
1080,  TensorFlow 
1080, Keras 
1081,  Scikit-learn 
1081, Xgboost 
1082,  TensorFlow 
1082, PyTorch 
1085,  TensorFlow 
1085, Keras 
1085, PyTorch Lightning 
1085,  Scikit-learn 
1085, PyTorch 
1086,Other
1089,  Scikit-learn 
1091, PyTorch 
1091,  Scikit-learn 
1091, Keras 
1092, Xgboost 
1092,  Scikit-learn 
1092, Keras 
1092,  TensorFlow 
1093, Keras 
1093,  Scikit-learn 
1093,  TensorFlow 
1094, PyTorch 
1094, Fast.ai 
1095,  Scikit-learn 
1096,Other
1099,  Scikit-learn 
1099, PyTorch 
1099,Other
1099, LightGBM 
1099,  TensorFlow 
1100,  Scikit-learn 
1100,Other
1102,  TensorFlow 
1102, Keras 
1102,  Scikit-learn 
1102, Huggingface 
1103,  Scikit-learn 
1106,  Scikit-learn 
1106, PyTorch 
1106, CatBoost 
1107, PyTorch 
1107,  TensorFlow 
1111,Other
1112, Xgboost 
1112, Keras 
1112,  Scikit-learn 
1115,  Scikit-learn 
1116,  TensorFlow 
1116,  Scikit-learn 
1116, Keras 
1117,  TensorFlow 
1117,  Scikit-learn 
1126, Keras 
1126,  TensorFlow 
1126,  Scikit-learn 
1126, Huggingface 
1126, PyTorch 
1128,  Scikit-learn 
1128, Xgboost 
1129, Keras 
1129,  TensorFlow 
1129,  Scikit-learn 
1130, Keras 
1130,  TensorFlow 
1130,  Scikit-learn 
1131, Keras 
1131, PyTorch 
1132,  Scikit-learn 
1132, PyTorch 
1132,  TensorFlow 
1133, PyTorch 
1133,  TensorFlow 
1133, Keras 
1133,  Scikit-learn 
1133, PyTorch Lightning 
1134,  Scikit-learn 
1134,  TensorFlow 
1134, Keras 
1135,  TensorFlow 
1136, JAX 
1137, PyTorch 
1137, Xgboost 
1137, CatBoost 
1137, Tidymodels 
1138, PyTorch 
1138, Keras 
1138,  Scikit-learn 
1138, Huggingface 
1138,  TensorFlow 
1139,  Scikit-learn 
1139, Keras 
1139, Xgboost 
1139, Tidymodels 
1139,  TensorFlow 
1140, Fast.ai 
1140, PyTorch 
1140,  Scikit-learn 
1142, Keras 
1142, PyTorch 
1142,  TensorFlow 
1142, PyTorch Lightning 
1142,Other
1143, PyTorch 
1143,  TensorFlow 
1143,  Scikit-learn 
1144, Xgboost 
1144,  Scikit-learn 
1144, Keras 
1144,  TensorFlow 
1145, Fast.ai 
1145, Huggingface 
1145, PyTorch 
1145, Keras 
1145, Xgboost 
1145,  Scikit-learn 
1145,  TensorFlow 
1145, PyTorch Lightning 
1146, Xgboost 
1146, Keras 
1146,  Scikit-learn 
1146,  TensorFlow 
1146, CatBoost 
1146, Tidymodels 
1147, PyTorch 
1147,  Scikit-learn 
1148,  Scikit-learn 
1148, Xgboost 
1148, Keras 
1148, PyTorch 
1149, Keras 
1149, PyTorch 
1149, Huggingface 
1149,  TensorFlow 
1149,  Scikit-learn 
1150,  Scikit-learn 
1150,  TensorFlow 
1150, CatBoost 
1150, LightGBM 
1150, Xgboost 
1150, Keras 
1151,  Scikit-learn 
1151, Keras 
1152,  Scikit-learn 
1152, LightGBM 
1152, CatBoost 
1152, Caret 
1152, Xgboost 
1152, PyTorch 
1157, PyTorch Lightning 
1157, CatBoost 
1157,  Scikit-learn 
1159, PyTorch 
1159,  TensorFlow 
1160,  Scikit-learn 
1161, Keras 
1161, PyTorch 
1161,  TensorFlow 
1161,  Scikit-learn 
1162, Keras 
1162,  TensorFlow 
1162,  Scikit-learn 
1167,  Scikit-learn 
1169,Other
1171,  Scikit-learn 
1172, LightGBM 
1172, Xgboost 
1172,  Scikit-learn 
1175, Huggingface 
1175, Caret 
1175, Xgboost 
1175, CatBoost 
1175, Tidymodels 
1176,  Scikit-learn 
1176, Keras 
1177, Keras 
1177,  Scikit-learn 
1177,  TensorFlow 
1180, PyTorch Lightning 
1180, Xgboost 
1180, JAX 
1180,  TensorFlow 
1180,  Scikit-learn 
1180, Keras 
1180, PyTorch 
1181,  Scikit-learn 
1182, LightGBM 
1183, Keras 
1183,  Scikit-learn 
1183,  TensorFlow 
1187, Huggingface 
1187,  Scikit-learn 
1187,  TensorFlow 
1189,  Scikit-learn 
1189, LightGBM 
1190, PyTorch 
1190,  TensorFlow 
1190,  Scikit-learn 
1190, Fast.ai 
1192, Keras 
1192,  Scikit-learn 
1192, PyTorch 
1192,  TensorFlow 
1194,  TensorFlow 
1194, Huggingface 
1194, Keras 
1194,  Scikit-learn 
1195,  TensorFlow 
1195,  Scikit-learn 
1195, PyTorch 
1195, Keras 
1198,  Scikit-learn 
1198, Tidymodels 
1203,  Scikit-learn 
1204,  TensorFlow 
1204, Keras 
1204,  Scikit-learn 
1208,  Scikit-learn 
1212,  Scikit-learn 
1212,  TensorFlow 
1212, Keras 
1214, Fast.ai 
1214,  TensorFlow 
1214,  Scikit-learn 
1214, PyTorch 
1214, Keras 
1215,  Scikit-learn 
1215, Keras 
1215,  TensorFlow 
1215, PyTorch 
1216,  TensorFlow 
1216,  Scikit-learn 
1216, PyTorch 
1216, Keras 
1217,  TensorFlow 
1217,  Scikit-learn 
1217, PyTorch 
1217, Keras 
1223, Keras 
1223, PyTorch 
1223,  TensorFlow 
1226,  TensorFlow 
1226, PyTorch 
1226, Keras 
1226,  Scikit-learn 
1228,  Scikit-learn 
1228,  TensorFlow 
1228, Xgboost 
1228, Keras 
1229, PyTorch 
1229,  Scikit-learn 
1231, Huggingface 
1231, Keras 
1231, CatBoost 
1231,  TensorFlow 
1231, Xgboost 
1231,  Scikit-learn 
1232, PyTorch 
1232, PyTorch Lightning 
1237, Keras 
1237,  Scikit-learn 
1237, Xgboost 
1237,  TensorFlow 
1241, PyTorch 
1241, Keras 
1241,  TensorFlow 
1241,  Scikit-learn 
1245, Keras 
1245,  Scikit-learn 
1249,  TensorFlow 
1249,  Scikit-learn 
1251, Xgboost 
1251,  TensorFlow 
1251,  Scikit-learn 
1251, Keras 
1252, LightGBM 
1252,  TensorFlow 
1252, PyTorch 
1252,  Scikit-learn 
1252, Keras 
1252, Xgboost 
1254,  Scikit-learn 
1254,  TensorFlow 
1254, Keras 
1254, Xgboost 
1258, Huggingface 
1258,  TensorFlow 
1258, Keras 
1258, Xgboost 
1258,  Scikit-learn 
1258, PyTorch 
1260,  Scikit-learn 
1260, Xgboost 
1260, Keras 
1260,  TensorFlow 
1263, Huggingface 
1263,  TensorFlow 
1263, LightGBM 
1263,  Scikit-learn 
1263, Xgboost 
1263, PyTorch 
1264, PyTorch 
1264, Keras 
1264,  Scikit-learn 
1266,  Scikit-learn 
1266, Xgboost 
1267,  Scikit-learn 
1267,  TensorFlow 
1267, Keras 
1268, Keras 
1268,  Scikit-learn 
1268,  TensorFlow 
1270, PyTorch 
1272, PyTorch 
1272,  Scikit-learn 
1272, Fast.ai 
1272, LightGBM 
1272, Xgboost 
1272, CatBoost 
1273, Xgboost 
1273, Tidymodels 
1273,  Scikit-learn 
1275, Caret 
1277, Xgboost 
1277, CatBoost 
1277,  Scikit-learn 
1277,  TensorFlow 
1278, Keras 
1278,  TensorFlow 
1279,  Scikit-learn 
1280, Keras 
1280,  TensorFlow 
1280, LightGBM 
1280, CatBoost 
1280,  Scikit-learn 
1280, Xgboost 
1282, Keras 
1282, Fast.ai 
1282,  TensorFlow 
1282, PyTorch 
1282,  Scikit-learn 
1282, Xgboost 
1283,  Scikit-learn 
1286,  Scikit-learn 
1286, PyTorch 
1287,  Scikit-learn 
1287, PyTorch 
1287,  TensorFlow 
1288, Huggingface 
1288,  Scikit-learn 
1288, PyTorch 
1288, PyTorch Lightning 
1288, LightGBM 
1288, Xgboost 
1288, Keras 
1288,  TensorFlow 
1288, CatBoost 
1291,Other
1292,  Scikit-learn 
1292, Keras 
1292,  TensorFlow 
1292, CatBoost 
1292, LightGBM 
1292, Xgboost 
1294,  Scikit-learn 
1294, Xgboost 
1298, CatBoost 
1298,  TensorFlow 
1298,  Scikit-learn 
1298, PyTorch 
1298, Xgboost 
1298, Keras 
1298, Huggingface 
1298, Fast.ai 
1298, PyTorch Lightning 
1302,  Scikit-learn 
1302,  TensorFlow 
1304, Xgboost 
1304, Keras 
1304,  TensorFlow 
1304,  Scikit-learn 
1305, PyTorch 
1305,  Scikit-learn 
1305, Huggingface 
1306, Xgboost 
1306, LightGBM 
1306, Fast.ai 
1306, PyTorch 
1306,  Scikit-learn 
1307, Keras 
1307, PyTorch 
1307,  TensorFlow 
1307,  Scikit-learn 
1308,  Scikit-learn 
1309, Xgboost 
1309, LightGBM 
1309, Keras 
1309, PyTorch 
1309, Huggingface 
1309,  TensorFlow 
1309,  Scikit-learn 
1310,  Scikit-learn 
1310,  TensorFlow 
1313, Caret 
1313, Tidymodels 
1313, Keras 
1313,  Scikit-learn 
1313,  TensorFlow 
1316,  Scikit-learn 
1318, Xgboost 
1318,  Scikit-learn 
1318,  TensorFlow 
1318, Keras 
1318, Fast.ai 
1319,  Scikit-learn 
1319, Xgboost 
1321, Xgboost 
1321,  Scikit-learn 
1322,  Scikit-learn 
1322, PyTorch 
1322, CatBoost 
1323, Xgboost 
1325,  TensorFlow 
1325, Keras 
1325, PyTorch 
1325,  Scikit-learn 
1329, Fast.ai 
1329, Xgboost 
1329,  TensorFlow 
1330,  Scikit-learn 
1331, Keras 
1331,  TensorFlow 
1331,  Scikit-learn 
1332,  Scikit-learn 
1332, Keras 
1332,  TensorFlow 
1333, PyTorch 
1333,  Scikit-learn 
1333,  TensorFlow 
1333, Keras 
1333, CatBoost 
1334, Xgboost 
1334, Keras 
1334,  Scikit-learn 
1334,  TensorFlow 
1334, Huggingface 
1335, PyTorch 
1335, Keras 
1335,  Scikit-learn 
1335,  TensorFlow 
1337,  TensorFlow 
1337, Xgboost 
1337, Keras 
1337,  Scikit-learn 
1338,  Scikit-learn 
1338,Other
1340, LightGBM 
1340,  Scikit-learn 
1340, Tidymodels 
1340, Xgboost 
1340,Other
1340, CatBoost 
1342,  Scikit-learn 
1345,  Scikit-learn 
1345, Keras 
1345, PyTorch 
1345,  TensorFlow 
1346, PyTorch 
1347, Keras 
1347,  TensorFlow 
1347, PyTorch 
1347,  Scikit-learn 
1348,  Scikit-learn 
1348,  TensorFlow 
1349, PyTorch Lightning 
1349, PyTorch 
1349,  TensorFlow 
1350,  Scikit-learn 
1352,Other
1353,  TensorFlow 
1353, Keras 
1353,  Scikit-learn 
1355, Keras 
1355, Xgboost 
1355,  Scikit-learn 
1355,  TensorFlow 
1355, PyTorch 
1358,  Scikit-learn 
1359, Keras 
1359, PyTorch 
1360,  Scikit-learn 
1360, CatBoost 
1360, Xgboost 
1362,  TensorFlow 
1362,  Scikit-learn 
1362, Keras 
1362, Xgboost 
1363,  Scikit-learn 
1365,  TensorFlow 
1365,  Scikit-learn 
1365,Other
1365, PyTorch 
1365, Keras 
1366,  Scikit-learn 
1371,  TensorFlow 
1371,  Scikit-learn 
1371, Keras 
1372,  Scikit-learn 
1372, Keras 
1373,  Scikit-learn 
1373, Keras 
1373,  TensorFlow 
1373, Xgboost 
1373, PyTorch 
1373, CatBoost 
1374,  TensorFlow 
1374, Keras 
1374,  Scikit-learn 
1374, Xgboost 
1375,  Scikit-learn 
1378, Keras 
1378, PyTorch 
1378,  TensorFlow 
1379, Xgboost 
1379,  Scikit-learn 
1379, Caret 
1380, Keras 
1380,  Scikit-learn 
1380,  TensorFlow 
1381,  Scikit-learn 
1381,  TensorFlow 
1381, Keras 
1383,  Scikit-learn 
1383,  TensorFlow 
1383, Keras 
1383, Xgboost 
1383, PyTorch 
1384,  TensorFlow 
1384, Keras 
1385, LightGBM 
1385,  Scikit-learn 
1385, Xgboost 
1386,  TensorFlow 
1386,  Scikit-learn 
1386, Caret 
1386, Keras 
1387,  Scikit-learn 
1387,  TensorFlow 
1387, Keras 
1388,  TensorFlow 
1389,  TensorFlow 
1389, PyTorch 
1389, Huggingface 
1389, PyTorch Lightning 
1390, PyTorch 
1391, Keras 
1391,  TensorFlow 
1391,  Scikit-learn 
1391, PyTorch 
1392,  Scikit-learn 
1392,  TensorFlow 
1392, Xgboost 
1392, Keras 
1393, Xgboost 
1393,  TensorFlow 
1393, LightGBM 
1393,  Scikit-learn 
1393, CatBoost 
1393, Keras 
1394,  Scikit-learn 
1395, Keras 
1395, PyTorch 
1395,  TensorFlow 
1395,  Scikit-learn 
1396, Keras 
1396,  Scikit-learn 
1396,  TensorFlow 
1400,  TensorFlow 
1400,  Scikit-learn 
1400, Keras 
1402,  Scikit-learn 
1402, Keras 
1402,  TensorFlow 
1403,  TensorFlow 
1403,  Scikit-learn 
1404,  Scikit-learn 
1404, Keras 
1404,  TensorFlow 
1405,  Scikit-learn 
1406, Huggingface 
1406, PyTorch 
1406,  Scikit-learn 
1408,  Scikit-learn 
1409, Keras 
1409,  TensorFlow 
1409,  Scikit-learn 
1409, Xgboost 
1409, Caret 
1409, LightGBM 
1410,  TensorFlow 
1410, Keras 
1410,  Scikit-learn 
1412, PyTorch 
1412,  Scikit-learn 
1412,  TensorFlow 
1413,  TensorFlow 
1413,  Scikit-learn 
1414,  Scikit-learn 
1414, Xgboost 
1415,  Scikit-learn 
1415,  TensorFlow 
1415, Keras 
1415, CatBoost 
1415, Xgboost 
1419,  TensorFlow 
1422, Huggingface 
1422,  Scikit-learn 
1423, PyTorch 
1423,  Scikit-learn 
1428,  TensorFlow 
1428,  Scikit-learn 
1428, Keras 
1431,  TensorFlow 
1431,  Scikit-learn 
1432,  TensorFlow 
1435,  Scikit-learn 
1435,  TensorFlow 
1436, PyTorch 
1437,  Scikit-learn 
1440,Other
1441, PyTorch Lightning 
1441,  Scikit-learn 
1441,  TensorFlow 
1442,  Scikit-learn 
1442, Keras 
1442,  TensorFlow 
1446,  TensorFlow 
1446,  Scikit-learn 
1446, Keras 
1446, PyTorch 
1447, Xgboost 
1447, LightGBM 
1447,  Scikit-learn 
1448,  TensorFlow 
1448, Fast.ai 
1451, Caret 
1451, LightGBM 
1452, Caret 
1452,  Scikit-learn 
1453,  Scikit-learn 
1453,  TensorFlow 
1453, Keras 
1455, Keras 
1455,  TensorFlow 
1455, JAX 
1456,Other
1460, CatBoost 
1460, Keras 
1460,  Scikit-learn 
